716|0|7;Avenue HELSINKI;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
727|0|55;Avenue HENRI HAUTIER;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
738|0|2;Rue HERAULT DE SECHELLES;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
759|0|2;Rue JEAN BAPTISTE CARPEAUX;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
760|0|;Impasse DES JARS;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
771|0|30;Rue JEAN BOUCHE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
772|0|12;Rue JEAN BOUCHE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
783|0|255 BIS;Avenue JEAN GUITON;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
794|0|4;Rue JEAN HAY;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
795|0|7;Rue JEAN HAY;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
806|0|58;Rue JEANNE D'ALBRET;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
817|0|1 BIS;Rue JOURDAN;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
828|0|19;Rue JULES DALOU;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
839|0|4;Rue LACLOS;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
879|0|34;Rue LE MOYNE D'IBERVILLE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
880|0|15;Rue LEO LAGRANGE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
916|0|30;Avenue DE LUXEMBOURG;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
917|0|30;Avenue DE LUXEMBOURG;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
928|0|10;Rue DU MARAIS;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
939|0|23;Avenue MARECHAL JUIN;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
940|0|23;Avenue MARECHAL JUIN;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
961|0|8;Rue MARIUS LACROIX;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
962|0|166;Rue MARIUS LACROIX;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
973|0|4;Rue MAURICE DE VLAMINCK;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
974|0|64;Rue DES MERCIERS;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
985|0|7;Avenue DE METZ;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
996|0|11;Rue MIRABEAU;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
997|0|9;Rue MIRABEAU;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1008|0|1;Rue DE LA MONNAIE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1009|0|1;Rue DE LA MONNAIE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1010|0|13;Rue MONTAIGNE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1021|0|10;Avenue DE MOSCOU;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1032|0|45;Rue MOULIN DE LA MOZAY;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1052|0|36;Rue NICOLAS DENYS;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1063|0|20;Rue NUNGESSER ET COLI;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1083|0|;Esplanade DES PARCS;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1084|0|24;Avenue DE PARIS;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
